"datetime"	"gprmc_latitude"	"gprmc_longitude"	"sbe37o_temp"	"sbe16pls_salinity"	"pco2cv_CO2"	"sbe37o_oxy"
"2017-07-08T10:32:04"	45.698023	13.708468	NA	NA	NA	NA
"2017-07-08T10:36:42"	NA	NA	NA	NA	320.29	NA
"2017-07-08T10:58:08"	NA	NA	26.7351	NA	NA	5.309
"2017-07-08T11:02:12"	45.698045	13.708433	NA	NA	NA	NA
"2017-07-08T11:06:42"	NA	NA	NA	NA	321.19	NA
"2017-07-08T11:08:11"	NA	NA	NA	36.6301	NA	NA
"2017-07-08T11:32:08"	45.698018	13.70846	NA	NA	NA	NA
"2017-07-08T11:58:08"	NA	NA	26.8571	NA	NA	5.304
"2017-07-08T12:02:08"	45.698017	13.708465	NA	NA	NA	NA
"2017-07-08T12:06:42"	NA	NA	NA	NA	319.65	NA
"2017-07-08T12:08:10"	NA	NA	NA	36.3204	NA	NA
"2017-07-08T12:32:09"	45.698075	13.708503	NA	NA	NA	NA
"2017-07-08T12:36:42"	NA	NA	NA	NA	319.91	NA
"2017-07-08T12:58:08"	NA	NA	26.9029	NA	NA	5.323
"2017-07-08T13:02:04"	45.697977	13.708467	NA	NA	NA	NA
"2017-07-08T13:06:42"	NA	NA	NA	NA	316.38	NA
"2017-07-08T13:08:11"	NA	NA	NA	36.4045	NA	NA
"2017-07-08T13:32:13"	45.698023	13.708493	NA	NA	NA	NA
"2017-07-08T13:36:42"	NA	NA	NA	NA	313.05	NA
"2017-07-08T13:58:08"	NA	NA	26.7626	NA	NA	5.386
"2017-07-08T14:02:08"	45.698045	13.708483	NA	NA	NA	NA
"2017-07-08T14:08:10"	NA	NA	NA	36.4742	NA	NA
"2017-07-08T14:32:08"	45.698058	13.708508	NA	NA	NA	NA
"2017-07-08T14:36:42"	NA	NA	NA	NA	310.33	NA
"2017-07-08T14:58:08"	NA	NA	26.9971	NA	NA	5.435
"2017-07-08T15:02:09"	45.698035	13.708493	NA	NA	NA	NA
"2017-07-08T15:32:04"	45.698065	13.708508	NA	NA	NA	NA
"2017-07-08T15:36:42"	NA	NA	NA	NA	305.48	NA
"2017-07-08T15:58:08"	NA	NA	26.8759	NA	NA	5.455
"2017-07-08T16:02:13"	45.698118	13.70848	NA	NA	NA	NA
"2017-07-08T16:06:42"	NA	NA	NA	NA	304.43	NA
"2017-07-08T16:08:11"	NA	NA	NA	36.2711	NA	NA
"2017-07-08T16:32:08"	45.698058	13.708467	NA	NA	NA	NA
"2017-07-08T16:58:08"	NA	NA	26.9016	NA	NA	5.466
"2017-07-08T17:02:09"	45.698067	13.708445	NA	NA	NA	NA
"2017-07-08T17:06:42"	NA	NA	NA	NA	302.99	NA
"2017-07-08T17:08:11"	NA	NA	NA	36.2749	NA	NA
"2017-07-08T17:32:08"	45.698023	13.708465	NA	NA	NA	NA
"2017-07-08T17:36:42"	NA	NA	NA	NA	303.28	NA
"2017-07-08T17:58:08"	NA	NA	26.9465	NA	NA	5.472
"2017-07-08T18:02:04"	45.698002	13.708463	NA	NA	NA	NA
"2017-07-08T18:06:42"	NA	NA	NA	NA	305.29	NA
"2017-07-08T18:08:10"	NA	NA	NA	36.277	NA	NA
"2017-07-08T18:32:12"	45.698008	13.708478	NA	NA	NA	NA
"2017-07-08T18:58:08"	NA	NA	27.0602	NA	NA	5.467
"2017-07-08T19:02:08"	45.69803	13.708472	NA	NA	NA	NA
"2017-07-08T19:06:42"	NA	NA	NA	NA	307.45	NA
"2017-07-08T19:08:11"	NA	NA	NA	36.278	NA	NA
"2017-07-08T19:32:08"	45.698018	13.708457	NA	NA	NA	NA
"2017-07-08T19:36:42"	NA	NA	NA	NA	306.53	NA
"2017-07-08T19:58:08"	NA	NA	27.1258	NA	NA	5.48
"2017-07-08T20:02:08"	45.697995	13.708432	NA	NA	NA	NA
"2017-07-08T20:06:42"	NA	NA	NA	NA	306.73	NA
"2017-07-08T20:08:11"	NA	NA	NA	36.284	NA	NA
"2017-07-08T20:32:04"	45.697988	13.708488	NA	NA	NA	NA
"2017-07-08T20:36:42"	NA	NA	NA	NA	307.42	NA
"2017-07-08T20:58:08"	NA	NA	26.9678	NA	NA	5.48
"2017-07-08T21:02:12"	45.698042	13.708435	NA	NA	NA	NA
"2017-07-08T21:06:42"	NA	NA	NA	NA	307.63	NA
"2017-07-08T21:08:11"	NA	NA	NA	36.3244	NA	NA
"2017-07-08T21:32:08"	45.697998	13.708445	NA	NA	NA	NA
"2017-07-08T21:36:42"	NA	NA	NA	NA	311.88	NA
"2017-07-08T21:58:08"	NA	NA	27.0314	NA	NA	5.463
"2017-07-08T22:02:08"	45.698022	13.708485	NA	NA	NA	NA
"2017-07-08T22:06:42"	NA	NA	NA	NA	308.7	NA
"2017-07-08T22:08:11"	NA	NA	NA	36.2681	NA	NA
"2017-07-08T22:32:08"	45.697973	13.708482	NA	NA	NA	NA
"2017-07-08T22:36:42"	NA	NA	NA	NA	311.8	NA
"2017-07-08T22:58:08"	NA	NA	27.1419	NA	NA	5.434
"2017-07-08T23:02:04"	45.698033	13.708465	NA	NA	NA	NA
"2017-07-08T23:06:42"	NA	NA	NA	NA	295.06	NA
"2017-07-08T23:08:11"	NA	NA	NA	36.2475	NA	NA
"2017-07-08T23:32:12"	45.698002	13.708467	NA	NA	NA	NA
"2017-07-08T23:36:42"	NA	NA	NA	NA	313.43	NA
"2017-07-08T23:58:08"	NA	NA	27.0239	NA	NA	5.422
"2017-07-09T00:02:09"	45.697907	13.708508	NA	NA	NA	NA
"2017-07-09T00:06:43"	NA	NA	NA	NA	309.05	NA
"2017-07-09T00:08:11"	NA	NA	NA	36.2211	NA	NA
"2017-07-09T00:32:08"	45.697818	13.708465	NA	NA	NA	NA
"2017-07-09T00:36:42"	NA	NA	NA	NA	316.51	NA
"2017-07-09T00:58:08"	NA	NA	26.6534	NA	NA	5.292
"2017-07-09T01:06:42"	NA	NA	NA	NA	314.35	NA
"2017-07-09T01:08:10"	NA	NA	NA	36.4703	NA	NA
"2017-07-09T01:36:42"	NA	NA	NA	NA	322.5	NA
"2017-07-09T01:58:08"	NA	NA	26.4012	NA	NA	5.116
"2017-07-09T02:02:05"	45.697778	13.708398	NA	NA	NA	NA
"2017-07-09T02:06:42"	NA	NA	NA	NA	334.51	NA
"2017-07-09T02:08:11"	NA	NA	NA	36.7158	NA	NA
"2017-07-09T02:32:12"	45.697728	13.708377	NA	NA	NA	NA
"2017-07-09T02:36:42"	NA	NA	NA	NA	342.24	NA
"2017-07-09T02:58:08"	NA	NA	25.7856	NA	NA	4.968
"2017-07-09T03:02:08"	45.69781	13.708333	NA	NA	NA	NA
"2017-07-09T03:06:42"	NA	NA	NA	NA	346.18	NA
"2017-07-09T03:08:11"	NA	NA	NA	36.7253	NA	NA
"2017-07-09T03:32:08"	45.698057	13.708342	NA	NA	NA	NA
"2017-07-09T03:58:08"	NA	NA	25.5038	NA	NA	4.932
"2017-07-09T04:02:08"	45.69797	13.70839	NA	NA	NA	NA
"2017-07-09T04:06:42"	NA	NA	NA	NA	348.26	NA
"2017-07-09T04:08:11"	NA	NA	NA	36.7941	NA	NA
"2017-07-09T04:32:04"	45.697975	13.708402	NA	NA	NA	NA
"2017-07-09T04:36:42"	NA	NA	NA	NA	348.65	NA
"2017-07-09T04:58:08"	NA	NA	25.3408	NA	NA	4.944
"2017-07-09T05:02:12"	45.697967	13.708428	NA	NA	NA	NA
"2017-07-09T05:06:42"	NA	NA	NA	NA	348.4	NA
"2017-07-09T05:08:10"	NA	NA	NA	36.5717	NA	NA
"2017-07-09T05:32:08"	45.697955	13.70842	NA	NA	NA	NA
"2017-07-09T05:36:42"	NA	NA	NA	NA	345.79	NA
"2017-07-09T05:58:08"	NA	NA	25.7017	NA	NA	5.001
"2017-07-09T06:02:08"	45.697985	13.70838	NA	NA	NA	NA
"2017-07-09T06:06:42"	NA	NA	NA	NA	338.26	NA
"2017-07-09T06:08:11"	NA	NA	NA	36.6509	NA	NA
"2017-07-09T06:32:09"	45.697992	13.70846	NA	NA	NA	NA
"2017-07-09T06:36:42"	NA	NA	NA	NA	338.02	NA
"2017-07-09T06:58:08"	NA	NA	25.8483	NA	NA	5.052
"2017-07-09T07:02:05"	45.698055	13.70842	NA	NA	NA	NA
"2017-07-09T07:06:43"	NA	NA	NA	NA	337.93	NA
"2017-07-09T07:08:11"	NA	NA	NA	36.6357	NA	NA
"2017-07-09T07:32:12"	45.698157	13.708432	NA	NA	NA	NA
"2017-07-09T07:36:42"	NA	NA	NA	NA	339.21	NA
"2017-07-09T07:58:08"	NA	NA	25.934	NA	NA	5.06
"2017-07-09T08:02:09"	45.698043	13.708427	NA	NA	NA	NA
"2017-07-09T08:08:11"	NA	NA	NA	36.6108	NA	NA
"2017-07-09T08:32:08"	45.698058	13.708407	NA	NA	NA	NA
"2017-07-09T08:36:42"	NA	NA	NA	NA	336.38	NA
"2017-07-09T08:58:08"	NA	NA	26.1585	NA	NA	5.07
"2017-07-09T09:02:08"	45.697907	13.708448	NA	NA	NA	NA
"2017-07-09T09:06:42"	NA	NA	NA	NA	336.71	NA
"2017-07-09T09:08:10"	NA	NA	NA	36.7158	NA	NA
"2017-07-09T09:32:04"	45.69794	13.70846	NA	NA	NA	NA
"2017-07-09T09:36:42"	NA	NA	NA	NA	337.41	NA
"2017-07-09T09:58:08"	NA	NA	26.2941	NA	NA	5.077
"2017-07-09T10:02:12"	45.698075	13.708417	NA	NA	NA	NA
"2017-07-09T10:06:42"	NA	NA	NA	NA	337.64	NA
"2017-07-09T10:08:10"	NA	NA	NA	36.5151	NA	NA
"2017-07-09T10:32:08"	45.698072	13.70843	NA	NA	NA	NA
"2017-07-09T10:36:42"	NA	NA	NA	NA	336.94	NA
"2017-07-09T10:58:08"	NA	NA	26.4195	NA	NA	5.087
"2017-07-09T11:02:08"	45.698023	13.70846	NA	NA	NA	NA
"2017-07-09T11:06:42"	NA	NA	NA	NA	335.99	NA
"2017-07-09T11:08:11"	NA	NA	NA	36.3081	NA	NA
"2017-07-09T11:32:08"	45.69806	13.708487	NA	NA	NA	NA
"2017-07-09T11:36:42"	NA	NA	NA	NA	336.19	NA
"2017-07-09T11:58:08"	NA	NA	26.5828	NA	NA	5.102
"2017-07-09T12:02:04"	45.698013	13.708452	NA	NA	NA	NA
"2017-07-09T12:06:42"	NA	NA	NA	NA	337.5	NA
"2017-07-09T12:08:10"	NA	NA	NA	36.0692	NA	NA
"2017-07-09T12:32:12"	45.698002	13.708468	NA	NA	NA	NA
"2017-07-09T12:58:08"	NA	NA	26.7762	NA	NA	5.064
"2017-07-09T13:02:09"	45.697955	13.708445	NA	NA	NA	NA
"2017-07-09T13:06:42"	NA	NA	NA	NA	341.44	NA
"2017-07-09T13:08:11"	NA	NA	NA	36.0049	NA	NA
"2017-07-09T13:32:08"	45.698017	13.708457	NA	NA	NA	NA
"2017-07-09T13:36:42"	NA	NA	NA	NA	348.38	NA
"2017-07-09T13:58:08"	NA	NA	26.745	NA	NA	5.049
"2017-07-09T14:02:08"	45.698003	13.708443	NA	NA	NA	NA
"2017-07-09T14:06:42"	NA	NA	NA	NA	349.2	NA
"2017-07-09T14:08:11"	NA	NA	NA	36.0792	NA	NA
"2017-07-09T14:32:04"	45.697998	13.708412	NA	NA	NA	NA
"2017-07-09T14:36:42"	NA	NA	NA	NA	346.62	NA
"2017-07-09T14:58:08"	NA	NA	26.7235	NA	NA	5.064
"2017-07-09T15:02:12"	45.698018	13.708423	NA	NA	NA	NA
"2017-07-09T15:06:42"	NA	NA	NA	NA	343.53	NA
"2017-07-09T15:08:11"	NA	NA	NA	36.1061	NA	NA
"2017-07-09T15:32:08"	45.698077	13.70843	NA	NA	NA	NA
"2017-07-09T15:36:42"	NA	NA	NA	NA	340.15	NA
"2017-07-09T15:58:08"	NA	NA	26.8495	NA	NA	5.115
"2017-07-09T16:02:08"	45.698093	13.708428	NA	NA	NA	NA
"2017-07-09T16:06:42"	NA	NA	NA	NA	337.43	NA
"2017-07-09T16:08:11"	NA	NA	NA	36.0554	NA	NA
"2017-07-09T16:32:08"	45.698035	13.7084	NA	NA	NA	NA
"2017-07-09T16:36:42"	NA	NA	NA	NA	336.3	NA
"2017-07-09T16:58:08"	NA	NA	26.8673	NA	NA	5.154
"2017-07-09T17:02:04"	45.698058	13.70838	NA	NA	NA	NA
"2017-07-09T17:08:11"	NA	NA	NA	36.0917	NA	NA
"2017-07-09T17:32:12"	45.698037	13.708405	NA	NA	NA	NA
"2017-07-09T17:36:42"	NA	NA	NA	NA	331.17	NA
"2017-07-09T17:58:08"	NA	NA	26.8708	NA	NA	5.188
"2017-07-09T18:02:09"	45.69804	13.70838	NA	NA	NA	NA
"2017-07-09T18:06:42"	NA	NA	NA	NA	329.32	NA
"2017-07-09T18:08:10"	NA	NA	NA	36.0397	NA	NA
"2017-07-09T18:32:08"	45.697938	13.708617	NA	NA	NA	NA
"2017-07-09T18:36:42"	NA	NA	NA	NA	326.08	NA
"2017-07-09T18:58:08"	NA	NA	26.824	NA	NA	5.216
"2017-07-09T19:02:08"	45.698068	13.708405	NA	NA	NA	NA
"2017-07-09T19:06:42"	NA	NA	NA	NA	324.4	NA
"2017-07-09T19:08:11"	NA	NA	NA	36.2451	NA	NA
"2017-07-09T19:32:04"	45.698047	13.708415	NA	NA	NA	NA
"2017-07-09T19:36:42"	NA	NA	NA	NA	324.77	NA
"2017-07-09T19:58:08"	NA	NA	27.1519	NA	NA	5.2
"2017-07-09T20:02:12"	45.69802	13.708405	NA	NA	NA	NA
"2017-07-09T20:06:42"	NA	NA	NA	NA	329.23	NA
"2017-07-09T20:08:11"	NA	NA	NA	35.9803	NA	NA
"2017-07-09T20:32:09"	45.698085	13.70841	NA	NA	NA	NA
"2017-07-09T20:36:42"	NA	NA	NA	NA	330.09	NA
"2017-07-09T20:58:08"	NA	NA	27.3644	NA	NA	5.137
"2017-07-09T21:02:08"	45.698055	13.708417	NA	NA	NA	NA
"2017-07-09T21:06:42"	NA	NA	NA	NA	335.38	NA
"2017-07-09T21:08:11"	NA	NA	NA	36.1405	NA	NA
"2017-07-09T21:32:08"	45.698022	13.708437	NA	NA	NA	NA
"2017-07-09T21:58:08"	NA	NA	27.3575	NA	NA	5.097
"2017-07-09T22:02:04"	45.697963	13.708417	NA	NA	NA	NA
"2017-07-09T22:06:42"	NA	NA	NA	NA	335.68	NA
"2017-07-09T22:08:10"	NA	NA	NA	36.2819	NA	NA
"2017-07-09T22:32:12"	45.698037	13.708435	NA	NA	NA	NA
"2017-07-09T22:36:42"	NA	NA	NA	NA	332.23	NA
"2017-07-09T22:58:08"	NA	NA	26.8299	NA	NA	5.097
"2017-07-09T23:02:09"	45.698057	13.708442	NA	NA	NA	NA
"2017-07-09T23:06:42"	NA	NA	NA	NA	339.01	NA
"2017-07-09T23:08:11"	NA	NA	NA	36.2697	NA	NA
"2017-07-09T23:32:08"	45.698043	13.708435	NA	NA	NA	NA
"2017-07-09T23:36:42"	NA	NA	NA	NA	340.22	NA
"2017-07-09T23:58:08"	NA	NA	26.9275	NA	NA	5.084
"2017-07-10T00:02:08"	45.697988	13.708428	NA	NA	NA	NA
"2017-07-10T00:06:42"	NA	NA	NA	NA	341.26	NA
"2017-07-10T00:08:11"	NA	NA	NA	36.3504	NA	NA
"2017-07-10T00:32:04"	45.697972	13.708418	NA	NA	NA	NA
"2017-07-10T00:36:42"	NA	NA	NA	NA	346.58	NA
"2017-07-10T00:58:08"	NA	NA	26.804	NA	NA	5.018
"2017-07-10T01:02:12"	45.697962	13.708397	NA	NA	NA	NA
"2017-07-10T01:06:42"	NA	NA	NA	NA	351.79	NA
"2017-07-10T01:08:11"	NA	NA	NA	36.0644	NA	NA
"2017-07-10T01:32:08"	45.697922	13.708382	NA	NA	NA	NA
"2017-07-10T01:36:42"	NA	NA	NA	NA	345.08	NA
"2017-07-10T01:58:08"	NA	NA	26.8667	NA	NA	4.97
"2017-07-10T02:02:08"	45.69792	13.708393	NA	NA	NA	NA
"2017-07-10T02:08:11"	NA	NA	NA	36.6815	NA	NA
"2017-07-10T02:32:08"	45.697982	13.708423	NA	NA	NA	NA
"2017-07-10T02:36:42"	NA	NA	NA	NA	351.56	NA
"2017-07-10T02:58:08"	NA	NA	26.9075	NA	NA	4.979
"2017-07-10T03:02:05"	45.69794	13.708412	NA	NA	NA	NA
"2017-07-10T03:06:43"	NA	NA	NA	NA	353.23	NA
"2017-07-10T03:08:11"	NA	NA	NA	36.9225	NA	NA
"2017-07-10T03:32:12"	45.69796	13.708403	NA	NA	NA	NA
"2017-07-10T03:36:42"	NA	NA	NA	NA	352.73	NA
"2017-07-10T03:58:08"	NA	NA	26.989	NA	NA	4.962
"2017-07-10T04:02:08"	45.69801	13.708405	NA	NA	NA	NA
"2017-07-10T04:06:42"	NA	NA	NA	NA	349.83	NA
"2017-07-10T04:08:11"	NA	NA	NA	36.6755	NA	NA
"2017-07-10T04:32:08"	45.698033	13.708415	NA	NA	NA	NA
"2017-07-10T04:36:42"	NA	NA	NA	NA	349.97	NA
"2017-07-10T04:58:08"	NA	NA	26.9713	NA	NA	4.971
"2017-07-10T05:02:08"	45.698017	13.708435	NA	NA	NA	NA
"2017-07-10T05:32:04"	45.697992	13.708448	NA	NA	NA	NA
"2017-07-10T05:36:42"	NA	NA	NA	NA	339.25	NA
"2017-07-10T05:58:08"	NA	NA	26.9388	NA	NA	5.003
"2017-07-10T06:02:12"	45.698005	13.70846	NA	NA	NA	NA
"2017-07-10T06:06:42"	NA	NA	NA	NA	334.82	NA
"2017-07-10T06:08:11"	NA	NA	NA	37.1406	NA	NA
"2017-07-10T06:32:08"	45.697983	13.708475	NA	NA	NA	NA
"2017-07-10T06:58:08"	NA	NA	27.1357	NA	NA	5.01
"2017-07-10T07:02:08"	45.697997	13.708448	NA	NA	NA	NA
"2017-07-10T07:06:42"	NA	NA	NA	NA	335.83	NA
"2017-07-10T07:08:11"	NA	NA	NA	37.0984	NA	NA
"2017-07-10T07:32:08"	45.698073	13.708472	NA	NA	NA	NA
"2017-07-10T07:36:42"	NA	NA	NA	NA	335.91	NA
"2017-07-10T07:58:08"	NA	NA	27.1599	NA	NA	5
"2017-07-10T08:02:05"	45.698045	13.708443	NA	NA	NA	NA
"2017-07-10T08:06:42"	NA	NA	NA	NA	337.65	NA
"2017-07-10T08:08:11"	NA	NA	NA	37.019	NA	NA
"2017-07-10T08:32:13"	45.69802	13.708453	NA	NA	NA	NA
"2017-07-10T08:36:42"	NA	NA	NA	NA	342.24	NA
"2017-07-10T08:58:08"	NA	NA	27.3082	NA	NA	4.986
"2017-07-10T09:02:08"	45.69802	13.708465	NA	NA	NA	NA
"2017-07-10T09:06:42"	NA	NA	NA	NA	340.62	NA
"2017-07-10T09:08:11"	NA	NA	NA	37.0094	NA	NA
"2017-07-10T09:32:09"	45.69801	13.70851	NA	NA	NA	NA
"2017-07-10T09:36:42"	NA	NA	NA	NA	339.52	NA
"2017-07-10T09:58:08"	NA	NA	27.5333	NA	NA	4.953
"2017-07-10T10:02:08"	45.698137	13.708522	NA	NA	NA	NA
"2017-07-10T10:06:42"	NA	NA	NA	NA	343.12	NA
"2017-07-10T10:08:11"	NA	NA	NA	37.1131	NA	NA
"2017-07-10T10:32:04"	45.698095	13.708503	NA	NA	NA	NA
"2017-07-10T10:36:42"	NA	NA	NA	NA	343.03	NA
"2017-07-10T10:58:08"	NA	NA	27.4839	NA	NA	4.959
"2017-07-10T11:02:12"	45.69808	13.708517	NA	NA	NA	NA
"2017-07-10T11:08:11"	NA	NA	NA	37.2157	NA	NA
"2017-07-10T11:32:08"	45.69795	13.708487	NA	NA	NA	NA
"2017-07-10T11:36:42"	NA	NA	NA	NA	348.41	NA
"2017-07-10T11:58:08"	NA	NA	27.4925	NA	NA	4.954
"2017-07-10T12:02:08"	45.697918	13.70848	NA	NA	NA	NA
"2017-07-10T12:06:42"	NA	NA	NA	NA	350.07	NA
"2017-07-10T12:08:10"	NA	NA	NA	37.2825	NA	NA
"2017-07-10T12:32:08"	45.697922	13.70849	NA	NA	NA	NA
"2017-07-10T12:36:42"	NA	NA	NA	NA	349.16	NA
"2017-07-10T12:58:08"	NA	NA	27.594	NA	NA	4.943
"2017-07-10T13:02:04"	45.697953	13.708473	NA	NA	NA	NA
"2017-07-10T13:06:42"	NA	NA	NA	NA	349.14	NA
"2017-07-10T13:08:10"	NA	NA	NA	37.2172	NA	NA
"2017-07-10T13:32:12"	45.697942	13.708525	NA	NA	NA	NA
"2017-07-10T13:36:42"	NA	NA	NA	NA	349.49	NA
"2017-07-10T13:58:08"	NA	NA	27.6656	NA	NA	4.956
"2017-07-10T14:02:08"	45.697962	13.708498	NA	NA	NA	NA
"2017-07-10T14:06:42"	NA	NA	NA	NA	349.02	NA
"2017-07-10T14:08:11"	NA	NA	NA	37.0621	NA	NA
"2017-07-10T14:32:08"	45.697915	13.70848	NA	NA	NA	NA
"2017-07-10T14:36:42"	NA	NA	NA	NA	349.06	NA
"2017-07-10T14:58:08"	NA	NA	27.7091	NA	NA	4.98
"2017-07-10T15:02:08"	45.697947	13.708507	NA	NA	NA	NA
"2017-07-10T15:06:42"	NA	NA	NA	NA	346.72	NA
"2017-07-10T15:08:10"	NA	NA	NA	36.7962	NA	NA
"2017-07-10T15:32:05"	45.698038	13.708498	NA	NA	NA	NA
"2017-07-10T15:58:08"	NA	NA	27.4312	NA	NA	4.996
"2017-07-10T16:02:12"	45.698023	13.708462	NA	NA	NA	NA
"2017-07-10T16:06:42"	NA	NA	NA	NA	346.34	NA
"2017-07-10T16:08:11"	NA	NA	NA	37.3261	NA	NA
"2017-07-10T16:32:08"	45.697965	13.708457	NA	NA	NA	NA
"2017-07-10T16:36:42"	NA	NA	NA	NA	351	NA
"2017-07-10T16:58:08"	NA	NA	27.2994	NA	NA	4.978
"2017-07-10T17:02:08"	45.697973	13.70845	NA	NA	NA	NA
"2017-07-10T17:06:42"	NA	NA	NA	NA	352.04	NA
"2017-07-10T17:08:11"	NA	NA	NA	37.0618	NA	NA
"2017-07-10T17:32:08"	45.697973	13.708463	NA	NA	NA	NA
"2017-07-10T17:36:42"	NA	NA	NA	NA	351.55	NA
"2017-07-10T17:58:08"	NA	NA	27.4993	NA	NA	4.967
"2017-07-10T18:02:04"	45.697928	13.708427	NA	NA	NA	NA
"2017-07-10T18:06:42"	NA	NA	NA	NA	351.33	NA
"2017-07-10T18:08:11"	NA	NA	NA	37.4102	NA	NA
"2017-07-10T18:32:12"	45.69798	13.708473	NA	NA	NA	NA
"2017-07-10T18:36:42"	NA	NA	NA	NA	352.05	NA
"2017-07-10T18:58:08"	NA	NA	26.5946	NA	NA	5
"2017-07-10T19:02:08"	45.69801	13.70845	NA	NA	NA	NA
"2017-07-10T19:06:42"	NA	NA	NA	NA	351.08	NA
"2017-07-10T19:08:11"	NA	NA	NA	37.3734	NA	NA
"2017-07-10T19:32:08"	45.69794	13.708447	NA	NA	NA	NA
"2017-07-10T19:36:42"	NA	NA	NA	NA	347.25	NA
"2017-07-10T19:58:08"	NA	NA	26.5071	NA	NA	5.004
"2017-07-10T20:02:08"	45.697982	13.708443	NA	NA	NA	NA
"2017-07-10T20:08:11"	NA	NA	NA	37.1396	NA	NA
"2017-07-10T20:32:05"	45.697935	13.70847	NA	NA	NA	NA
"2017-07-10T20:36:42"	NA	NA	NA	NA	351.39	NA
"2017-07-10T20:58:08"	NA	NA	26.5987	NA	NA	5.022
"2017-07-10T21:02:12"	45.69799	13.708472	NA	NA	NA	NA
"2017-07-10T21:06:42"	NA	NA	NA	NA	349.71	NA
"2017-07-10T21:08:10"	NA	NA	NA	37.2062	NA	NA
"2017-07-10T21:32:09"	45.697948	13.708472	NA	NA	NA	NA
"2017-07-10T21:36:42"	NA	NA	NA	NA	347.46	NA
"2017-07-10T21:58:08"	NA	NA	27.0192	NA	NA	4.996
"2017-07-10T22:02:08"	45.697935	13.708467	NA	NA	NA	NA
"2017-07-10T22:06:42"	NA	NA	NA	NA	349.9	NA
"2017-07-10T22:08:10"	NA	NA	NA	37.2344	NA	NA
"2017-07-10T22:32:09"	45.697973	13.708465	NA	NA	NA	NA
"2017-07-10T22:36:42"	NA	NA	NA	NA	350.5	NA
"2017-07-10T22:58:08"	NA	NA	27.0806	NA	NA	4.949
"2017-07-10T23:02:04"	45.69798	13.708482	NA	NA	NA	NA
"2017-07-10T23:06:42"	NA	NA	NA	NA	351.73	NA
"2017-07-10T23:08:11"	NA	NA	NA	37.2777	NA	NA
"2017-07-10T23:32:12"	45.697965	13.708457	NA	NA	NA	NA
"2017-07-10T23:36:42"	NA	NA	NA	NA	352.41	NA
"2017-07-10T23:58:08"	NA	NA	27.053	NA	NA	4.915
"2017-07-11T00:02:09"	45.697998	13.708447	NA	NA	NA	NA
"2017-07-11T00:06:42"	NA	NA	NA	NA	351.8	NA
"2017-07-11T00:08:11"	NA	NA	NA	37.2687	NA	NA
"2017-07-11T00:32:09"	45.697882	13.70844	NA	NA	NA	NA
"2017-07-11T00:58:08"	NA	NA	26.955	NA	NA	4.894
"2017-07-11T01:02:08"	45.697977	13.708413	NA	NA	NA	NA
"2017-07-11T01:06:42"	NA	NA	NA	NA	349.97	NA
"2017-07-11T01:08:10"	NA	NA	NA	37.0461	NA	NA
"2017-07-11T01:32:04"	45.697998	13.708418	NA	NA	NA	NA
"2017-07-11T01:36:42"	NA	NA	NA	NA	350.17	NA
"2017-07-11T01:58:08"	NA	NA	26.9422	NA	NA	4.873
"2017-07-11T02:02:12"	45.698008	13.708432	NA	NA	NA	NA
"2017-07-11T02:06:42"	NA	NA	NA	NA	350.8	NA
"2017-07-11T02:08:11"	NA	NA	NA	37.0623	NA	NA
"2017-07-11T02:32:08"	45.697967	13.708432	NA	NA	NA	NA
"2017-07-11T02:36:42"	NA	NA	NA	NA	348.72	NA
"2017-07-11T02:58:08"	NA	NA	27.0353	NA	NA	4.886
"2017-07-11T03:02:09"	45.697967	13.708385	NA	NA	NA	NA
"2017-07-11T03:06:42"	NA	NA	NA	NA	346.43	NA
"2017-07-11T03:08:11"	NA	NA	NA	36.9207	NA	NA
"2017-07-11T03:32:08"	45.698075	13.708425	NA	NA	NA	NA
"2017-07-11T03:36:42"	NA	NA	NA	NA	347.22	NA
"2017-07-11T03:58:08"	NA	NA	27.0758	NA	NA	4.887
"2017-07-11T04:02:04"	45.698123	13.70844	NA	NA	NA	NA
"2017-07-11T04:06:42"	NA	NA	NA	NA	348.38	NA
"2017-07-11T04:08:11"	NA	NA	NA	36.9595	NA	NA
"2017-07-11T04:32:12"	45.698105	13.708493	NA	NA	NA	NA
"2017-07-11T04:36:42"	NA	NA	NA	NA	348.85	NA
"2017-07-11T04:58:08"	NA	NA	27.1353	NA	NA	4.898
